date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:29:10	166016/166016	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Nov%202023%2006:36:14%20GMT	https://www.swapdigit.com/assets/images/clients/23.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/clients/23.png	(from https://www.swapdigit.com/)
09:29:10	122022/122022	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Nov%202023%2006:36:30%20GMT	https://www.swapdigit.com/assets/images/clients/24.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/clients/24.png	(from https://www.swapdigit.com/)
09:29:10	168882/168882	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Nov%202023%2006:36:44%20GMT	https://www.swapdigit.com/assets/images/clients/25.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/clients/25.png	(from https://www.swapdigit.com/)
09:29:10	134657/134657	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Nov%202023%2006:37:00%20GMT	https://www.swapdigit.com/assets/images/clients/26.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/clients/26.png	(from https://www.swapdigit.com/)
09:29:10	51193/51193	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Nov%202023%2006:37:14%20GMT	https://www.swapdigit.com/assets/images/clients/27.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/clients/27.png	(from https://www.swapdigit.com/)
09:29:11	167918/167918	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Nov%202023%2006:37:26%20GMT	https://www.swapdigit.com/assets/images/clients/28.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/clients/28.png	(from https://www.swapdigit.com/)
09:29:11	44317/44317	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:11%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly.html	(from https://www.swapdigit.com/)
09:29:11	38144/38144	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:11%20GMT	https://www.swapdigit.com/disclaimer	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/disclaimer.html	(from https://www.swapdigit.com/)
09:29:11	43208/43208	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:11%20GMT	https://www.swapdigit.com/privacy-policy	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/privacy-policy.html	(from https://www.swapdigit.com/)
09:29:12	48677/48677	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:12%20GMT	https://www.swapdigit.com/terms-conditions	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/terms-conditions.html	(from https://www.swapdigit.com/)
09:29:12	39570/39570	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:12%20GMT	https://www.swapdigit.com/refund-cancellation	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/refund-cancellation.html	(from https://www.swapdigit.com/)
09:29:12	57444/57444	---MCZ	200	added ('OK')	application/javascript	etag:W/%2248bde50a6b9631c587305964ab88be81%22	https://checkout.razorpay.com/v1/payment-button.js	C:/My%20Web%20Sites/Cdtech%20final/checkout.razorpay.com/v1/payment-button.js	(from https://www.swapdigit.com/)
09:29:13	97162/97162	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/js/jquery.min.js	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/js/jquery.min.js	(from https://www.swapdigit.com/)
09:29:13	37045/37045	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/js/bootstrap.min.js	(from https://www.swapdigit.com/)
09:29:13	248785/248785	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/js/jquery-plugin-collection.js	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/js/jquery-plugin-collection.js	(from https://www.swapdigit.com/)
09:29:13	15271/15271	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/js/script.js	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/js/script.js	(from https://www.swapdigit.com/)
09:29:13	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:13%20GMT	https://www.swapdigit.com/a	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/a	(from https://connect.facebook.net/en_US/fbevents.js)
09:29:14	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:14%20GMT	https://www.swapdigit.com/POST	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/POST	(from https://connect.facebook.net/en_US/fbevents.js)
09:29:14	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:14%20GMT	https://www.swapdigit.com/b.resolvedLink	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
09:29:14	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:14%20GMT	https://www.swapdigit.com/signals/iwl.js	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
09:29:15	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:15%20GMT	https://www.swapdigit.com/schema.org/	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
09:29:15	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/themify9f24.eot?-fvbane	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/themify9f249f24.eot	(from https://www.swapdigit.com/assets/css/themify-icons.css)
09:29:15	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/themifyd41d.eot?	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/themifyd41dd41d.eot	(from https://www.swapdigit.com/assets/css/themify-icons.css)
09:29:15	56108/56108	---M--	200	added ('OK')	font/woff	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/themify9f24.woff?-fvbane	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/themify9f249f24.woff	(from https://www.swapdigit.com/assets/css/themify-icons.css)
09:29:16	78584/78584	---M--	200	added ('OK')	font/ttf	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/themify9f24.ttf?-fvbane	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/themify9f249f24.ttf	(from https://www.swapdigit.com/assets/css/themify-icons.css)
09:29:16	234269/234269	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/themify9f24.svg?-fvbane	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/themify9f249f24.svg	(from https://www.swapdigit.com/assets/css/themify-icons.css)
09:29:16	7574/7574	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/Flaticon.eot	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/Flaticon.eot	(from https://www.swapdigit.com/assets/css/flaticon.css)
09:29:16	7574/7574	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/Flaticond41d.eot?	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/Flaticond41dd41d.eot	(from https://www.swapdigit.com/assets/css/flaticon.css)
09:29:17	5076/5076	---M--	200	added ('OK')	font/woff	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/Flaticon.woff	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/Flaticon.woff	(from https://www.swapdigit.com/assets/css/flaticon.css)
09:29:17	7396/7396	---M--	200	added ('OK')	font/ttf	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/Flaticon.ttf	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/Flaticon.ttf	(from https://www.swapdigit.com/assets/css/flaticon.css)
09:29:17	44935/44935	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/Flaticon.svg	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/Flaticon.svg	(from https://www.swapdigit.com/assets/css/flaticon.css)
09:29:18	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/glyphicons-halflings-regular.eot	(from https://www.swapdigit.com/assets/css/bootstrap.min.css)
09:29:18	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/glyphicons-halflings-regulard41d.eot?	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/glyphicons-halflings-regulard41dd41d.eot	(from https://www.swapdigit.com/assets/css/bootstrap.min.css)
09:29:18	18028/18028	---M--	200	added ('OK')	font/woff2	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/glyphicons-halflings-regular.woff2	(from https://www.swapdigit.com/assets/css/bootstrap.min.css)
09:29:18	23424/23424	---M--	200	added ('OK')	font/woff	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/glyphicons-halflings-regular.woff	(from https://www.swapdigit.com/assets/css/bootstrap.min.css)
09:29:18	45404/45404	---M--	200	added ('OK')	font/ttf	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/glyphicons-halflings-regular.ttf	(from https://www.swapdigit.com/assets/css/bootstrap.min.css)
09:29:19	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/glyphicons-halflings-regular.svg	(from https://www.swapdigit.com/assets/css/bootstrap.min.css)
09:29:19	9339/9339	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20May%202023%2007:57:08%20GMT	https://www.swapdigit.com/assets/css/owl.video.play.html	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/css/owl.video.play.html	(from https://www.swapdigit.com/assets/css/owl.carousel.css)
09:29:19	4178/4178	---M--	200	added ('OK')	image/gif	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/images/ajax-loader.gif	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/ajax-loader.gif	(from https://www.swapdigit.com/assets/css/slick-theme.css)
09:29:20	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/slick.eot	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/slick.eot	(from https://www.swapdigit.com/assets/css/slick-theme.css)
09:29:20	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/slickd41d.eot?	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/slickd41dd41d.eot	(from https://www.swapdigit.com/assets/css/slick-theme.css)
09:29:20	1380/1380	---M--	200	added ('OK')	font/woff	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/slick.woff	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/slick.woff	(from https://www.swapdigit.com/assets/css/slick-theme.css)
09:29:20	1892/1892	---M--	200	added ('OK')	font/ttf	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/slick.ttf	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/slick.ttf	(from https://www.swapdigit.com/assets/css/slick-theme.css)
09:29:21	2152/2152	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/fonts/slick.svg	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/fonts/slick.svg	(from https://www.swapdigit.com/assets/css/slick-theme.css)
09:29:21	1362/1362	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/images/fancybox/fancybox_sprite.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/fancybox/fancybox_sprite.png	(from https://www.swapdigit.com/assets/css/jquery.fancybox.css)
09:29:21	6567/6567	---M--	200	added ('OK')	image/gif	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/images/fancybox/fancybox_loading.gif	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/fancybox/fancybox_loading.gif	(from https://www.swapdigit.com/assets/css/jquery.fancybox.css)
09:29:21	43/43	---M--	200	added ('OK')	image/gif	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/images/fancybox/blank.gif	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/fancybox/blank.gif	(from https://www.swapdigit.com/assets/css/jquery.fancybox.css)
09:29:22	1003/1003	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/images/fancybox/fancybox_overlay.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/fancybox/fancybox_overlay.png	(from https://www.swapdigit.com/assets/css/jquery.fancybox.css)
09:29:22	6553/6553	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/images/fancybox/fancybox_sprite%402x.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/fancybox/fancybox_sprite@2x.png	(from https://www.swapdigit.com/assets/css/jquery.fancybox.css)
09:29:22	13984/13984	---M--	200	added ('OK')	image/gif	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/images/fancybox/fancybox_loading%402x.gif	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/fancybox/fancybox_loading@2x.gif	(from https://www.swapdigit.com/assets/css/jquery.fancybox.css)
09:29:23	77991/77991	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/images/page-title.jpg	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/page-title.jpg	(from https://www.swapdigit.com/assets/css/style.css)
09:29:23	97427/97427	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/images/cta-bg.jpg	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/cta-bg.jpg	(from https://www.swapdigit.com/assets/css/style.css)
09:29:23	136068/136068	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/images/testimonials/bg.jpg	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/testimonials/bg.jpg	(from https://www.swapdigit.com/assets/css/style.css)
09:29:23	8356/8356	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/images/testimonials/quote.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/testimonials/quote.png	(from https://www.swapdigit.com/assets/css/style.css)
09:29:25	32602/32602	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2007:52:46%20GMT	https://www.swapdigit.com/assets/images/contact-dotted-map.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/contact-dotted-map.png	(from https://www.swapdigit.com/assets/css/style.css)
09:29:25	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:25%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/index)
09:29:25	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:25%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/index)
09:29:26	42800/42800	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:25%20GMT	https://www.swapdigit.com/about.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/about-2.html	(from https://www.swapdigit.com/about)
09:29:26	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:26%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/about)
09:29:26	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:26%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/about)
09:29:26	556418/556418	---M--	200	added ('OK')	image/png	etag:%226811c74d458a4f4355158539c1cda7e6%22	https://cdn.hashnode.com/res/hashnode/image/upload/v1602040503586/FW6g79WBY.png	C:/My%20Web%20Sites/Cdtech%20final/cdn.hashnode.com/res/hashnode/image/upload/v1602040503586/FW6g79WBY.png	(from https://www.swapdigit.com/about)
09:29:26	236410/236410	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Nov%202023%2010:38:47%20GMT	https://www.swapdigit.com/assets/images/about-us.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/about-us.png	(from https://www.swapdigit.com/about)
09:29:27	238/238	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2031%20Mar%202025%2003:59:27%20GMT	https://www.swapdigit.com/img	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/img	(from https://www.swapdigit.com/about)
09:29:27	1192290/1192290	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Mar%202025%2010:30:49%20GMT	https://www.swapdigit.com/assets/images/about-img4.jpg	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/about-img4.jpg	(from https://www.swapdigit.com/about)
09:29:27	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:27%20GMT	https://www.swapdigit.com/img/	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/img/index.html	(from https://www.swapdigit.com/about)
09:29:27	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:27%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/our-team)
09:29:28	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:28%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/our-team)
09:29:28	231176/231176	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2011:02:46%20GMT	https://www.swapdigit.com/assets/images/team/haider.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/team/haider.png	(from https://www.swapdigit.com/our-team)
09:29:28	406038/406038	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Nov%202023%2010:21:08%20GMT	https://www.swapdigit.com/assets/images/team/anshul.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/team/anshul.png	(from https://www.swapdigit.com/our-team)
09:29:28	273396/273396	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2011:02:33%20GMT	https://www.swapdigit.com/assets/images/team/ahmad.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/team/ahmad.png	(from https://www.swapdigit.com/our-team)
09:29:29	206587/206587	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2011:02:56%20GMT	https://www.swapdigit.com/assets/images/team/shweta.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/team/shweta.png	(from https://www.swapdigit.com/our-team)
09:29:29	305998/305998	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Nov%202023%2010:21:27%20GMT	https://www.swapdigit.com/assets/images/team/rizwan.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/team/rizwan.png	(from https://www.swapdigit.com/our-team)
09:29:29	191740/191740	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2011:03:08%20GMT	https://www.swapdigit.com/assets/images/team/vivek.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/team/vivek.png	(from https://www.swapdigit.com/our-team)
09:29:30	356131/356131	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Nov%202023%2010:21:17%20GMT	https://www.swapdigit.com/assets/images/team/gulrez.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/team/gulrez.png	(from https://www.swapdigit.com/our-team)
09:29:30	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:30%20GMT	https://www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/font-awesome/css/font-awesome.min.css	(from https://www.swapdigit.com/technology)
09:29:30	213/213	---M--	302	error ('Found')	text/html	date:Mon,%2031%20Mar%202025%2003:59:30%20GMT	https://www.swapdigit.com/asp.net-course-training-in-bareilly	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/asp.net-course-training-in-bareilly	(from https://www.swapdigit.com/technology)
09:29:30	32588/32588	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:30%20GMT	https://www.swapdigit.com/html-development.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/html-development.html	(from https://www.swapdigit.com/technology)
09:29:30	15086/15086	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Dec%202024%2010:02:42%20GMT	https://www.swapdigit.com/assets/images/icon/html3d.jpg	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/icon/html3d.jpg	(from https://www.swapdigit.com/technology)
09:29:31	32576/32576	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:30%20GMT	https://www.swapdigit.com/css-development.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/css-development.html	(from https://www.swapdigit.com/technology)
09:29:31	7157/7157	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Dec%202024%2010:02:47%20GMT	https://www.swapdigit.com/assets/images/icon/css3d.jpg	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/icon/css3d.jpg	(from https://www.swapdigit.com/technology)
09:29:31	32555/32555	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:31%20GMT	https://www.swapdigit.com/javascript-development.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/javascript-development.html	(from https://www.swapdigit.com/technology)
09:29:31	11530/11530	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Dec%202024%2010:02:01%20GMT	https://www.swapdigit.com/assets/images/icon/javascript3d.jpg	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/icon/javascript3d.jpg	(from https://www.swapdigit.com/technology)
09:29:32	32550/32550	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:31%20GMT	https://www.swapdigit.com/bootstrap-development.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/bootstrap-development.html	(from https://www.swapdigit.com/technology)
09:29:32	2041/2041	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Dec%202024%2006:23:53%20GMT	https://www.swapdigit.com/assets/images/icon/bootstrap.png	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/icon/bootstrap.png	(from https://www.swapdigit.com/technology)
09:29:32	32542/32542	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:32%20GMT	https://www.swapdigit.com/react-development.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/react-development.html	(from https://www.swapdigit.com/technology)
09:29:32	20238/20238	---M--	200	added ('OK')	image/webp	date:Mon,%2016%20Dec%202024%2010:31:27%20GMT	https://www.swapdigit.com/assets/images/icon/react3d.webp	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/icon/react3d.webp	(from https://www.swapdigit.com/technology)
09:29:32	32546/32546	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Mar%202025%2003:59:32%20GMT	https://www.swapdigit.com/angular-js-development.php	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/angular-js-development.html	(from https://www.swapdigit.com/technology)
09:29:33	21561/21561	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Dec%202024%2010:28:46%20GMT	https://www.swapdigit.com/assets/images/icon/angular3d.jpg	C:/My%20Web%20Sites/Cdtech%20final/www.swapdigit.com/assets/images/icon/angular3d.jpg	(from https://www.swapdigit.com/technology)
